Index	Coor1	Coor2	U1	U2	U3
66      1.3200000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  3.9867602E-04
67      1.4000000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  4.0840092E-04
68      1.4800000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  4.1861625E-04
69      1.5600000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  4.2930870E-04
70      1.6400000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  4.4046432E-04
71      1.7200000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  4.5206866E-04
72      1.8000000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  4.6410672E-04
73      1.8800000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  4.7656304E-04
74      1.9600000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  4.8942170E-04
75      2.0400000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  5.0266632E-04
76      2.1200000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  5.1628030E-04
77      2.2000000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  5.3024629E-04
78      2.2800000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  5.4454766E-04
79      2.3600000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  5.5916507E-04
80      2.4400000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  5.7408492E-04
81      2.5200000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  5.8927919E-04
82      2.6000000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  6.0475385E-04
83      2.6800000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  6.2043419E-04
84      2.7600000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  6.3643458E-04
85      2.8400000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  6.5243255E-04
86      2.9200000E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  6.6909841E-04
87      2.9561929E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  6.7619297E-04
88      3.0088524E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  6.8727983E-04
89      3.0854704E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  7.0299264E-04
90      3.1969472E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  7.2684431E-04
91      3.3591424E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  7.6032403E-04
92      3.5951314E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  8.1239528E-04
93      3.9384879E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  8.8173356E-04
94      4.4380610E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  9.9118332E-04
95      5.1649241E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  1.1133421E-03
96      6.2224873E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  1.2717990E-03
97      7.7612086E+06 -1.0000000E+07  0.0000000E+00  0.0000000E+00  1.2588812E-03
98      1.0000000E+07 -1.0000000E+07  0.0000000E+00  0.0000000E+00  1.3557311E-03
101     -1.0000000E+07 -7.7611093E+06  0.0000000E+00  0.0000000E+00  1.2588770E-03
102     -7.7611093E+06 -7.7611093E+06 -3.0597309E-02 -3.0597309E-02  1.0612685E-03
103     -6.2223528E+06 -7.7611093E+06 -4.1633692E-02 -4.3288645E-02  7.7283857E-04
104     -5.1647882E+06 -7.7611093E+06 -4.5837865E-02 -5.3306345E-02  3.4148445E-04
105     -4.4379397E+06 -7.7611093E+06 -4.6272279E-02 -6.0507216E-02 -3.1278839E-05
106     -3.9383875E+06 -7.7611093E+06 -4.5315504E-02 -6.5619519E-02 -3.2423155E-04
107     -3.5950526E+06 -7.7611093E+06 -4.3974264E-02 -6.9131617E-02 -5.2685514E-04
108     -3.3590836E+06 -7.7611093E+06 -4.2730841E-02 -7.1522876E-02 -6.7070018E-04
109     -3.1969056E+06 -7.7611093E+06 -4.1717696E-02 -7.3144929E-02 -7.6843289E-04
110     -3.0854431E+06 -7.7611093E+06 -4.0947787E-02 -7.4246361E-02 -8.3620510E-04
111     -3.0088365E+06 -7.7611093E+06 -4.0383473E-02 -7.4995815E-02 -8.8214500E-04
112     -2.9561859E+06 -7.7611093E+06 -3.9979169E-02 -7.5506959E-02 -9.1387914E-04
113     -2.9200000E+06 -7.7611093E+06 -3.9693759E-02 -7.5856270E-02 -9.3454326E-04
114     -2.8400000E+06 -7.7611093E+06 -3.9040239E-02 -7.6622441E-02 -9.8203606E-04
115     -2.7600000E+06 -7.7611093E+06 -3.8355389E-02 -7.7379525E-02 -1.0280382E-03
116     -2.6800000E+06 -7.7611093E+06 -3.7640046E-02 -7.8126716E-02 -1.0739516E-03
117     -2.6000000E+06 -7.7611093E+06 -3.6894238E-02 -7.8863219E-02 -1.1191931E-03
118     -2.5200000E+06 -7.7611093E+06 -3.6118341E-02 -7.9588229E-02 -1.1639429E-03
119     -2.4400000E+06 -7.7611093E+06 -3.5312657E-02 -8.0300938E-02 -1.2080569E-03
120     -2.3600000E+06 -7.7611093E+06 -3.4477577E-02 -8.1000537E-02 -1.2515093E-03
121     -2.2800000E+06 -7.7611093E+06 -3.3613516E-02 -8.1686218E-02 -1.2942232E-03
122     -2.2000000E+06 -7.7611093E+06 -3.2720943E-02 -8.2357173E-02 -1.3361415E-03
123     -2.1200000E+06 -7.7611093E+06 -3.1800365E-02 -8.3012601E-02 -1.3772004E-03
124     -2.0400000E+06 -7.7611093E+06 -3.0852335E-02 -8.3651706E-02 -1.4173401E-03
125     -1.9600000E+06 -7.7611093E+06 -2.9877451E-02 -8.4273699E-02 -1.4565010E-03
126     -1.8800000E+06 -7.7611093E+06 -2.8876354E-02 -8.4877804E-02 -1.4946248E-03
127     -1.8000000E+06 -7.7611093E+06 -2.7849728E-02 -8.5463255E-02 -1.5316541E-03
128     -1.7200000E+06 -7.7611093E+06 -2.6798299E-02 -8.6029299E-02 -1.5675323E-03
129     -1.6400000E+06 -7.7611093E+06 -2.5722836E-02 -8.6575202E-02 -1.6022042E-03
130     -1.5600000E+06 -7.7611093E+06 -2.4624150E-02 -8.7100247E-02 -1.6356156E-03
131     -1.4800000E+06 -7.7611093E+06 -2.3503089E-02 -8.7603735E-02 -1.6677137E-03
132     -1.4000000E+06 -7.7611093E+06 -2.2360544E-02 -8.8084992E-02 -1.6984474E-03
133     -1.3200000E+06 -7.7611093E+06 -2.1197440E-02 -8.8543365E-02 -1.7277671E-03
134     -1.2400000E+06 -7.7611093E+06 -2.0014741E-02 -8.8978228E-02 -1.7556252E-03
135     -1.1600000E+06 -7.7611093E+06 -1.8813447E-02 -8.9388981E-02 -1.7819760E-03
136     -1.0800000E+06 -7.7611093E+06 -1.7594590E-02 -8.9775055E-02 -1.8067759E-03
137     -1.0000000E+06 -7.7611093E+06 -1.6359233E-02 -9.0135907E-02 -1.8299837E-03
138     -9.2000000E+05 -7.7611093E+06 -1.5108472E-02 -9.0471031E-02 -1.8515606E-03
139     -8.4000000E+05 -7.7611093E+06 -1.3843431E-02 -9.0779951E-02 -1.8714702E-03
140     -7.6000000E+05 -7.7611093E+06 -1.2565258E-02 -9.1062226E-02 -1.8896789E-03
141     -6.8000000E+05 -7.7611093E+06 -1.1275128E-02 -9.1317453E-02 -1.9061561E-03
