Index,X_length,Y_length,U1,U2,Z_length
1776,2120000.0,-2520000.0,15.618397,-18.488705,7.0773958
1777,2200000.0,-2520000.0,15.900729,-18.15145,6.9548317
1778,2280000.0,-2520000.0,16.161279,-17.815242,6.8321852
1779,2360000.0,-2520000.0,16.400545,-17.480545,6.7097151
1780,2440000.0,-2520000.0,16.619036,-17.147767,6.5876833
1781,2520000.0,-2520000.0,16.817278,-16.817278,6.4663494
1782,2600000.0,-2520000.0,16.995809,-16.4894,6.3459295
1783,2680000.0,-2520000.0,17.155193,-16.164426,6.2265587
1784,2760000.0,-2520000.0,17.296016,-15.842603,6.1081298
1785,2840000.0,-2520000.0,17.418866,-15.524158,5.990392
1786,2920000.0,-2520000.0,17.524372,-15.20927,5.872477
1787,2956192.9,-2520000.0,17.566492,-15.06805,5.819038
1788,3008852.4,-2520000.0,17.621296,-14.863975,5.7413436
1789,3085470.4,-2520000.0,17.688158,-14.570098,5.630033
1790,3196947.2,-2520000.0,17.759439,-14.149164,5.4719855
1791,3359142.4,-2520000.0,17.810655,-13.551299,5.2502145
1792,3595131.4,-2520000.0,17.781873,-12.713421,4.9444304
1793,3938487.9,-2520000.0,17.543679,-11.56411,4.5372314
1794,4438061.0,-2520000.0,16.848533,-10.040085,4.025748
1795,5164924.1,-2520000.0,15.273735,-8.1230952,3.4484538
1796,6222487.3,-2520000.0,12.241068,-5.8767401,2.8973731
1797,7761208.6,-2520000.0,7.1510237,-3.3957684,2.5118826
1798,10000000.0,-2520000.0,0.0,0.0,2.3815814
1801,-10000000.0,-2440000.0,0.0,0.0,2.3838753
1802,-7761109.3,-2440000.0,-7.2074556,-3.3180027,2.5165637
1803,-6222352.8,-2440000.0,-12.362628,-5.7518429,2.910129
1804,-5164788.2,-2440000.0,-15.45154,-7.9640294,3.4745483
1805,-4437939.7,-2440000.0,-17.069769,-9.8582107,4.0673325
1806,-3938387.5,-2440000.0,-17.795896,-11.368736,4.5936121
1807,-3595052.6,-2440000.0,-18.055324,-12.511032,5.013269
1808,-3359083.6,-2440000.0,-18.098331,-13.345735,5.3288048
1809,-3196905.6,-2440000.0,-18.056577,-13.942443,5.5578654
1810,-3085443.1,-2440000.0,-17.991583,-14.363158,5.7212268
1811,-3008836.5,-2440000.0,-17.928924,-14.657186,5.836342
1812,-2956185.9,-2440000.0,-17.876935,-14.86152,5.9167356
1813,-2920000.0,-2440000.0,-17.83671,-15.002993,5.9720444
1814,-2840000.0,-2440000.0,-17.735238,-15.318738,6.0941767
1815,-2760000.0,-2440000.0,-17.616257,-15.638393,6.2161615
1816,-2680000.0,-2440000.0,-17.479093,-15.961797,6.3389197
1817,-2600000.0,-2440000.0,-17.323139,-16.288755,6.4627196
1818,-2520000.0,-2440000.0,-17.147767,-16.619037,6.5876839
1819,-2440000.0,-2440000.0,-16.952384,-16.952384,6.7136796
1820,-2360000.0,-2440000.0,-16.736402,-17.28849,6.8404881
1821,-2280000.0,-2440000.0,-16.49926,-17.627017,6.9678447
1822,-2200000.0,-2440000.0,-16.240394,-17.967571,7.0954817
1823,-2120000.0,-2440000.0,-15.95926,-18.309714,7.223135
1824,-2040000.0,-2440000.0,-15.655317,-18.652949,7.3505416
1825,-1960000.0,-2440000.0,-15.328049,-18.996722,7.477434
1826,-1880000.0,-2440000.0,-14.976955,-19.340408,7.6035338
1827,-1800000.0,-2440000.0,-14.601572,-19.683318,7.7285493
1828,-1720000.0,-2440000.0,-14.201471,-20.024682,7.8521735
1829,-1640000.0,-2440000.0,-13.776279,-20.363655,7.9740842
1830,-1560000.0,-2440000.0,-13.325677,-20.699307,8.0939438
1831,-1480000.0,-2440000.0,-12.849423,-21.030628,8.2113999
1832,-1400000.0,-2440000.0,-12.347359,-21.356517,8.3260851
1833,-1320000.0,-2440000.0,-11.819429,-21.675796,8.4376182
1834,-1240000.0,-2440000.0,-11.26569,-21.987198,8.5456045
1835,-1160000.0,-2440000.0,-10.686331,-22.289389,8.649638
1836,-1080000.0,-2440000.0,-10.081689,-22.580962,8.749304
1837,-1000000.0,-2440000.0,-9.4522642,-22.860458,8.8441838
1838,-920000.0,-2440000.0,-8.7987315,-23.126374,8.9338596
1839,-840000.0,-2440000.0,-8.1219581,-23.377186,9.0179211
1840,-760000.0,-2440000.0,-7.4230075,-23.611364,9.0959697
1841,-680000.0,-2440000.0,-6.7031514,-23.827398,9.1676227
1842,-600000.0,-2440000.0,-5.9638668,-24.023817,9.2325134
1843,-520000.0,-2440000.0,-5.2068387,-24.199223,9.2902901
1844,-440000.0,-2440000.0,-4.4339498,-24.352303,9.3406148
1845,-360000.0,-2440000.0,-3.6472734,-24.481866,9.3831647
1846,-280000.0,-2440000.0,-2.849053,-24.586865,9.4176375
1847,-200000.0,-2440000.0,-2.0416852,-24.666422,9.4437623
1848,-120000.0,-2440000.0,-1.2276889,-24.719852,9.4613148
1849,-40000.0,-2440000.0,-0.40967782,-24.746687,9.4701334
1850,40000.0,-2440000.0,0.40967856,-24.746687,9.4701334
1851,120000.0,-2440000.0,1.2276896,-24.719852,9.4613148
1852,200000.0,-2440000.0,2.0416859,-24.666422,9.4437623
1853,280000.0,-2440000.0,2.8490538,-24.586865,9.4176375
1854,360000.0,-2440000.0,3.6472741,-24.481866,9.3831646
1855,440000.0,-2440000.0,4.4339505,-24.352303,9.3406147
1856,520000.0,-2440000.0,5.2068393,-24.199223,9.2902899
1857,600000.0,-2440000.0,5.9638674,-24.023817,9.2325133
1858,680000.0,-2440000.0,6.7031521,-23.827397,9.1676226
1859,760000.0,-2440000.0,7.4230082,-23.611364,9.0959695
1860,840000.0,-2440000.0,8.1219587,-23.377186,9.0179208
1861,920000.0,-2440000.0,8.7987321,-23.126374,8.9338594
1862,1000000.0,-2440000.0,9.4522647,-22.860458,8.8441835
1863,1080000.0,-2440000.0,10.08169,-22.580962,8.7493037
1864,1160000.0,-2440000.0,10.686332,-22.289389,8.6496377
1865,1240000.0,-2440000.0,11.26569,-21.987198,8.5456042
1866,1320000.0,-2440000.0,11.81943,-21.675795,8.4376178
1867,1400000.0,-2440000.0,12.34736,-21.356517,8.3260847
1868,1480000.0,-2440000.0,12.849424,-21.030628,8.2113995
1869,1560000.0,-2440000.0,13.325677,-20.699307,8.0939434
1870,1640000.0,-2440000.0,13.776279,-20.363655,7.9740838
1871,1720000.0,-2440000.0,14.201471,-20.024681,7.852173
1872,1800000.0,-2440000.0,14.601572,-19.683318,7.7285488
1873,1880000.0,-2440000.0,14.976954,-19.340408,7.6035333
1874,1960000.0,-2440000.0,15.328049,-18.996722,7.4774334
1875,2040000.0,-2440000.0,15.655317,-18.652949,7.350541
1876,2120000.0,-2440000.0,15.95926,-18.309714,7.2231344
1877,2200000.0,-2440000.0,16.240393,-17.96757,7.0954811
1878,2280000.0,-2440000.0,16.499259,-17.627017,6.967844
1879,2360000.0,-2440000.0,16.736401,-17.28849,6.8404874
1880,2440000.0,-2440000.0,16.952383,-16.952384,6.7136789
1881,2520000.0,-2440000.0,17.147766,-16.619037,6.5876832
1882,2600000.0,-2440000.0,17.323139,-16.288755,6.4627188
1883,2680000.0,-2440000.0,17.479091,-15.961797,6.3389189
1884,2760000.0,-2440000.0,17.616255,-15.638393,6.2161605
1885,2840000.0,-2440000.0,17.735237,-15.318738,6.0941756
1886,2920000.0,-2440000.0,17.836709,-15.002993,5.9720432
1887,2956192.9,-2440000.0,17.876941,-14.861493,5.9167238
1888,3008852.4,-2440000.0,17.928937,-14.657124,5.8363168
1889,3085470.4,-2440000.0,17.991601,-14.363054,5.7211854
1890,3196947.2,-2440000.0,18.056594,-13.942288,5.5578051
1891,3359142.4,-2440000.0,18.098333,-13.345523,5.3287237
1892,3595131.4,-2440000.0,18.055287,-12.510761,5.0131681
1893,3938487.9,-2440000.0,17.795786,-11.368415,4.5934976
1894,4438061.0,-2440000.0,17.069545,-9.8578666,4.067219
1895,5164924.1,-2440000.0,15.451183,-7.9637081,3.4744571
1896,6222487.3,-2440000.0,12.362192,-5.7515982,2.9100786
1897,7761208.6,-2440000.0,7.2071132,-3.3178623,2.5165526
1898,10000000.0,-2440000.0,0.0,0.0,2.3838782
1901,-10000000.0,-2360000.0,0.0,0.0,2.3861057
1902,-7761109.3,-2360000.0,-7.2624296,-3.2374963,2.5211489
1903,-6222352.8,-2360000.0,-12.481658,-5.621476,2.9226869
1904,-5164788.2,-2360000.0,-15.626433,-7.7966188,3.5003556
1905,-4437939.7,-2360000.0,-17.28826,-9.6652703,4.1086067
1906,-3938387.5,-2360000.0,-18.045855,-11.160103,4.6497272
1907,-3595052.6,-2360000.0,-18.327105,-12.293712,5.0819319
1908,-3359083.6,-2360000.0,-18.384899,-13.124058,5.4073209
1909,-3196905.6,-2360000.0,-18.353071,-13.718793,5.6437697
1910,-3085443.1,-2360000.0,-18.294733,-14.138736,5.8125266
1911,-3008836.5,-2360000.0,-18.236541,-14.432547,5.9315172
1912,-2956185.9,-2360000.0,-18.187566,-14.636891,6.0146603
1913,-2920000.0,-2360000.0,-18.149372,-14.778452,6.0718781
1914,-2840000.0,-2360000.0,-18.052277,-15.094636,6.1983026
1915,-2760000.0,-2360000.0,-17.937522,-15.415085,6.3246097
1916,-2680000.0,-2360000.0,-17.804415,-15.739672,6.4517819
1917,-2600000.0,-2360000.0,-17.652307,-16.068223,6.5801035
1918,-2520000.0,-2360000.0,-17.480546,-16.400546,6.7097157
1919,-2440000.0,-2360000.0,-17.28849,-16.736402,6.8404881
1920,-2360000.0,-2360000.0,-17.075522,-17.075522,6.9722014
1921,-2280000.0,-2360000.0,-16.841027,-17.417588,7.1045865
1922,-2200000.0,-2360000.0,-16.584398,-17.76224,7.2373717
1923,-2120000.0,-2360000.0,-16.305033,-18.10906,7.3702884
1924,-2040000.0,-2360000.0,-16.002335,-18.457577,7.5030701
1925,-1960000.0,-2360000.0,-15.675718,-18.80725,7.6354448
1926,-1880000.0,-2360000.0,-15.324614,-19.157475,7.7671293
1927,-1800000.0,-2360000.0,-14.948483,-19.507564,7.8978255
1928,-1720000.0,-2360000.0,-14.546816,-19.856753,8.0272186
1929,-1640000.0,-2360000.0,-14.119153,-20.204186,8.1549761
1930,-1560000.0,-2360000.0,-13.665088,-20.548917,8.2807477
1931,-1480000.0,-2360000.0,-13.184288,-20.889904,8.4041653
1932,-1400000.0,-2360000.0,-12.676503,-21.226009,8.5248426
1933,-1320000.0,-2360000.0,-12.141586,-21.555992,8.6423763
1934,-1240000.0,-2360000.0,-11.57951,-21.878523,8.7563467
1935,-1160000.0,-2360000.0,-10.990385,-22.192177,8.8663208
1936,-1080000.0,-2360000.0,-10.374478,-22.495452,8.9718562
1937,-1000000.0,-2360000.0,-9.7322323,-22.78677,9.072507
1938,-920000.0,-2360000.0,-9.0642846,-23.064502,9.1678316
1939,-840000.0,-2360000.0,-8.3714806,-23.32698,9.2573997
1940,-760000.0,-2360000.0,-7.654888,-23.572523,9.3407971
1941,-680000.0,-2360000.0,-6.9158038,-23.799461,9.4176265
1942,-600000.0,-2360000.0,-6.1557594,-24.006158,9.4875009
1943,-520000.0,-2360000.0,-5.3765184,-24.191045,9.550032
1944,-440000.0,-2360000.0,-4.580072,-24.352647,9.6048177
1945,-360000.0,-2360000.0,-3.7686281,-24.489612,9.6514354
1946,-280000.0,-2360000.0,-2.9445963,-24.600742,9.6894481
1947,-200000.0,-2360000.0,-2.1105656,-24.685027,9.7184277
1948,-120000.0,-2360000.0,-1.2692764,-24.741675,9.7379926
1949,-40000.0,-2360000.0,-0.42358385,-24.770138,9.7478533
1950,40000.0,-2360000.0,0.42358465,-24.770138,9.7478533
1951,120000.0,-2360000.0,1.2692772,-24.741675,9.7379925
1952,200000.0,-2360000.0,2.1105664,-24.685027,9.7184277
1953,280000.0,-2360000.0,2.944597,-24.600742,9.6894481
1954,360000.0,-2360000.0,3.7686288,-24.489612,9.6514353
1955,440000.0,-2360000.0,4.5800727,-24.352647,9.6048176
1956,520000.0,-2360000.0,5.3765191,-24.191045,9.5500319
1957,600000.0,-2360000.0,6.1557601,-24.006158,9.4875007
1958,680000.0,-2360000.0,6.9158045,-23.79946,9.4176264
1959,760000.0,-2360000.0,7.6548886,-23.572523,9.3407969
1960,840000.0,-2360000.0,8.3714813,-23.32698,9.2573994
1961,920000.0,-2360000.0,9.0642852,-23.064502,9.1678314
1962,1000000.0,-2360000.0,9.7322329,-22.78677,9.0725068
1963,1080000.0,-2360000.0,10.374479,-22.495452,8.9718559
1964,1160000.0,-2360000.0,10.990385,-22.192177,8.8663205
1965,1240000.0,-2360000.0,11.57951,-21.878523,8.7563464
1966,1320000.0,-2360000.0,12.141586,-21.555992,8.642376
1967,1400000.0,-2360000.0,12.676503,-21.226009,8.5248422
1968,1480000.0,-2360000.0,13.184288,-20.889904,8.4041648
1969,1560000.0,-2360000.0,13.665088,-20.548917,8.2807472
1970,1640000.0,-2360000.0,14.119153,-20.204185,8.1549756
1971,1720000.0,-2360000.0,14.546816,-19.856753,8.0272181
1972,1800000.0,-2360000.0,14.948483,-19.507564,7.897825
1973,1880000.0,-2360000.0,15.324614,-19.157475,7.7671287
1974,1960000.0,-2360000.0,15.675718,-18.80725,7.6354442
1975,2040000.0,-2360000.0,16.002335,-18.457576,7.5030695
1976,2120000.0,-2360000.0,16.305033,-18.109059,7.3702878
1977,2200000.0,-2360000.0,16.584398,-17.76224,7.237371
1978,2280000.0,-2360000.0,16.841026,-17.417588,7.1045858
1979,2360000.0,-2360000.0,17.075521,-17.075522,6.9722007
1980,2440000.0,-2360000.0,17.28849,-16.736402,6.8404874
1981,2520000.0,-2360000.0,17.480545,-16.400546,6.709715
1982,2600000.0,-2360000.0,17.652306,-16.068223,6.5801027
1983,2680000.0,-2360000.0,17.804413,-15.739672,6.451781
1984,2760000.0,-2360000.0,17.937521,-15.415085,6.3246087
1985,2840000.0,-2360000.0,18.052275,-15.094636,6.1983015
1986,2920000.0,-2360000.0,18.14937,-14.778452,6.0718768
1987,2956192.9,-2360000.0,18.187571,-14.636864,6.0146481
1988,3008852.4,-2360000.0,18.236553,-14.432486,5.9314913
1989,3085470.4,-2360000.0,18.294749,-14.138632,5.8124839
1990,3196947.2,-2360000.0,18.353085,-13.718639,5.6437074
1991,3359142.4,-2360000.0,18.384898,-13.123846,5.4072373
1992,3595131.4,-2360000.0,18.327063,-12.293443,5.0818279
1993,3938487.9,-2360000.0,18.045738,-11.159785,4.6496094
1994,4438061.0,-2360000.0,17.288028,-9.6649304,4.1084901
1995,5164924.1,-2360000.0,15.626068,-7.7963024,3.5002621
1996,6222487.3,-2360000.0,12.481215,-5.621236,2.9226355
1997,7761208.6,-2360000.0,7.2620838,-3.2373591,2.5211377
1998,10000000.0,-2360000.0,0.0,0.0,2.3861087
2001,-10000000.0,-2280000.0,0.0,0.0,2.3882752
2002,-7761109.3,-2280000.0,-7.3162265,-3.1544056,2.5256414
2003,-6222352.8,-2280000.0,-12.598444,-5.485986,2.9350757
2004,-5164788.2,-2280000.0,-15.798527,-7.6212096,3.5259138
2005,-4437939.7,-2280000.0,-17.50391,-9.461644,4.1495934
2006,-3938387.5,-2280000.0,-18.293287,-10.938474,4.7055658
2007,-3595052.6,-2280000.0,-18.596842,-12.061623,5.1503628
2008,-3359083.6,-2280000.0,-18.669927,-12.886305,5.485666
2009,-3196905.6,-2280000.0,-18.648476,-13.478143,5.7295623
2010,-3085443.1,-2280000.0,-18.59715,-13.896674,5.9037696
2011,-3008836.5,-2280000.0,-18.543707,-14.189824,6.0266763
2012,-2956185.9,-2280000.0,-18.497946,-14.393877,6.1126059
2013,-2920000.0,-2280000.0,-18.461933,-14.535318,6.1717591
2014,-2840000.0,-2280000.0,-18.369555,-14.851484,6.3025376
2015,-2760000.0,-2280000.0,-18.259406,-15.172281,6.4332372
2016,-2680000.0,-2280000.0,-18.130754,-15.497608,6.5648995
2017,-2600000.0,-2280000.0,-17.982932,-15.82733,6.6978289
2018,-2520000.0,-2280000.0,-17.815242,-16.16128,6.8321858
2019,-2440000.0,-2280000.0,-17.627017,-16.49926,6.9678447
2020,-2360000.0,-2280000.0,-17.417588,-16.841027,7.1045865
2021,-2280000.0,-2280000.0,-17.186302,-17.186302,7.2421397
2022,-2200000.0,-2280000.0,-16.932498,-17.534753,7.3802296
2023,-2120000.0,-2280000.0,-16.65552,-17.885998,7.5185856
2024,-2040000.0,-2280000.0,-16.354704,-18.239589,7.6569391
2025,-1960000.0,-2280000.0,-16.029401,-18.595015,7.7950163
2026,-1880000.0,-2280000.0,-15.678962,-18.951687,7.9325309
2027,-1800000.0,-2280000.0,-15.302768,-19.308937,8.0691811
2028,-1720000.0,-2280000.0,-14.900218,-19.666004,8.204646
2029,-1640000.0,-2280000.0,-14.47076,-20.022033,8.338585
2030,-1560000.0,-2280000.0,-14.013886,-20.376063,8.4706366
2031,-1480000.0,-2280000.0,-13.529162,-20.727031,8.6004187
2032,-1400000.0,-2280000.0,-13.016231,-21.073756,8.7275277
2033,-1320000.0,-2280000.0,-12.474843,-21.41495,8.8515402
2034,-1240000.0,-2280000.0,-11.904866,-21.749208,8.9720155
2035,-1160000.0,-2280000.0,-11.306318,-22.075022,9.0884996
2036,-1080000.0,-2280000.0,-10.679377,-22.39078,9.200531
2037,-1000000.0,-2280000.0,-10.024417,-22.694787,9.3076482
2038,-920000.0,-2280000.0,-9.342017,-22.985269,9.4093969
2039,-840000.0,-2280000.0,-8.63299,-23.260403,9.5053369
2040,-760000.0,-2280000.0,-7.8983928,-23.518333,9.5950437
2041,-680000.0,-2280000.0,-7.139542,-23.7572,9.6781038
2042,-600000.0,-2280000.0,-6.3580152,-23.975175,9.7540984
2043,-520000.0,-2280000.0,-5.5556567,-24.17049,9.8225793
2044,-440000.0,-2280000.0,-4.7345683,-24.341471,9.8830431
2045,-360000.0,-2280000.0,-3.8971053,-24.486581,9.9349144
2046,-280000.0,-2280000.0,-3.0458571,-24.604455,9.9775544
2047,-200000.0,-2280000.0,-2.1836308,-24.693935,10.010301
2048,-120000.0,-2280000.0,-1.3134161,-24.754114,10.032539
2049,-40000.0,-2280000.0,-0.43834803,-24.784364,10.043789
2050,40000.0,-2280000.0,0.43834889,-24.784364,10.043789
2051,120000.0,-2280000.0,1.3134169,-24.754114,10.032539
2052,200000.0,-2280000.0,2.1836316,-24.693935,10.010301
2053,280000.0,-2280000.0,3.0458579,-24.604455,9.9775543
2054,360000.0,-2280000.0,3.8971061,-24.486581,9.9349143
2055,440000.0,-2280000.0,4.7345692,-24.341471,9.8830429
2056,520000.0,-2280000.0,5.5556575,-24.17049,9.8225792
2057,600000.0,-2280000.0,6.358016,-23.975175,9.7540982
2058,680000.0,-2280000.0,7.1395428,-23.7572,9.6781036
2059,760000.0,-2280000.0,7.8983935,-23.518332,9.5950435
2060,840000.0,-2280000.0,8.6329907,-23.260403,9.5053366
2061,920000.0,-2280000.0,9.3420177,-22.985269,9.4093967
2062,1000000.0,-2280000.0,10.024418,-22.694787,9.3076479
2063,1080000.0,-2280000.0,10.679378,-22.39078,9.2005307
2064,1160000.0,-2280000.0,11.306318,-22.075021,9.0884992
2065,1240000.0,-2280000.0,11.904867,-21.749208,8.9720151
2066,1320000.0,-2280000.0,12.474843,-21.41495,8.8515398
2067,1400000.0,-2280000.0,13.016231,-21.073756,8.7275273
2068,1480000.0,-2280000.0,13.529162,-20.727031,8.6004183
2069,1560000.0,-2280000.0,14.013887,-20.376063,8.4706362
2070,1640000.0,-2280000.0,14.47076,-20.022032,8.3385845
2071,1720000.0,-2280000.0,14.900218,-19.666003,8.2046455
2072,1800000.0,-2280000.0,15.302768,-19.308937,8.0691806
2073,1880000.0,-2280000.0,15.678962,-18.951687,7.9325304
2074,1960000.0,-2280000.0,16.029401,-18.595015,7.7950157
2075,2040000.0,-2280000.0,16.354704,-18.239588,7.6569385
2076,2120000.0,-2280000.0,16.65552,-17.885998,7.518585
2077,2200000.0,-2280000.0,16.932498,-17.534753,7.380229
2078,2280000.0,-2280000.0,17.186302,-17.186302,7.242139
2079,2360000.0,-2280000.0,17.417587,-16.841027,7.1045858
2080,2440000.0,-2280000.0,17.627016,-16.499259,6.9678439
2081,2520000.0,-2280000.0,17.815241,-16.16128,6.8321851
2082,2600000.0,-2280000.0,17.982931,-15.82733,6.697828
2083,2680000.0,-2280000.0,18.130753,-15.497608,6.5648986
2084,2760000.0,-2280000.0,18.259405,-15.172281,6.4332361
2085,2840000.0,-2280000.0,18.369554,-14.851484,6.3025364
2086,2920000.0,-2280000.0,18.461932,-14.535318,6.1717579
2087,2956192.9,-2280000.0,18.497951,-14.39385,6.1125933
2088,3008852.4,-2280000.0,18.543718,-14.189763,6.0266494
2089,3085470.4,-2280000.0,18.597165,-13.89657,5.9037255
2090,3196947.2,-2280000.0,18.648487,-13.477989,5.729498
2091,3359142.4,-2280000.0,18.669921,-12.886094,5.4855797
2092,3595131.4,-2280000.0,18.596796,-12.061355,5.1502557
2093,3938487.9,-2280000.0,18.293164,-10.938159,4.7054447
2094,4438061.0,-2280000.0,17.50367,-9.4613087,4.1494737
2095,5164924.1,-2280000.0,15.798154,-7.6208986,3.5258182
2096,6222487.3,-2280000.0,12.597994,-5.4857509,2.9350231
2097,7761208.6,-2280000.0,7.3158773,-3.1542719,2.52563
2098,10000000.0,-2280000.0,0.0,0.0,2.3882783
2101,-10000000.0,-2200000.0,0.0,0.0,2.3903775
2102,-7761109.3,-2200000.0,-7.3687896,-3.068805,2.5300368
2103,-6222352.8,-2200000.0,-12.712843,-5.3454095,2.9472732
2104,-5164788.2,-2200000.0,-15.967585,-7.4378945,3.5511721
2105,-4437939.7,-2200000.0,-17.716396,-9.2473447,4.1902066
2106,-3938387.5,-2200000.0,-18.537809,-10.703833,4.761005
2107,-3595052.6,-2200000.0,-18.864111,-11.814672,5.21841
2108,-3359083.6,-2200000.0,-18.95297,-12.632326,5.5636632
2109,-3196905.6,-2200000.0,-18.942329,-13.220295,5.815051
2110,-3085443.1,-2200000.0,-18.898378,-13.636729,5.9947481
2111,-3008836.5,-2200000.0,-18.849955,-13.928749,6.1216085
2112,-2956185.9,-2200000.0,-18.807616,-14.132185,6.2103512
2113,-2920000.0,-2200000.0,-18.77393,-14.273283,6.2714608
2114,-2840000.0,-2200000.0,-18.68662,-14.58894,6.4066512
2115,-2760000.0,-2200000.0,-18.581452,-14.909594,6.5418027
2116,-2680000.0,-2200000.0,-18.457673,-15.235185,6.6780244
2117,-2600000.0,-2200000.0,-18.31458,-15.565605,6.81564
2118,-2520000.0,-2200000.0,-18.15145,-15.90073,6.9548323
2119,-2440000.0,-2200000.0,-17.967571,-16.240394,7.0954817
2120,-2360000.0,-2200000.0,-17.76224,-16.584398,7.2373717
2121,-2280000.0,-2200000.0,-17.534753,-16.932498,7.3802296
2122,-2200000.0,-2200000.0,-17.284403,-17.284403,7.5237805
2123,-2120000.0,-2200000.0,-17.010471,-17.639764,7.6677535
2124,-2040000.0,-2200000.0,-16.712233,-17.998174,7.8118808
2125,-1960000.0,-2200000.0,-16.388961,-18.35915,7.9558893
2126,-1880000.0,-2200000.0,-16.03993,-18.722135,8.0994933
2127,-1800000.0,-2200000.0,-15.664429,-19.08648,8.2423896
2128,-1720000.0,-2200000.0,-15.261762,-19.451441,8.3842546
2129,-1640000.0,-2200000.0,-14.831271,-19.816168,8.5247427
2130,-1560000.0,-2200000.0,-14.372338,-20.179698,8.6634848
2131,-1480000.0,-2200000.0,-13.884409,-20.540944,8.8000882
2132,-1400000.0,-2200000.0,-13.36701,-20.898698,8.9341371
2133,-1320000.0,-2200000.0,-12.819768,-21.251618,9.0651954
2134,-1240000.0,-2200000.0,-12.242432,-21.598233,9.1928107
2135,-1160000.0,-2200000.0,-11.634903,-21.936946,9.3165214
2136,-1080000.0,-2200000.0,-10.997258,-22.266038,9.435863
2137,-1000000.0,-2200000.0,-10.329772,-22.583677,9.5503738
2138,-920000.0,-2200000.0,-9.6329517,-22.887939,9.6595971
2139,-840000.0,-2200000.0,-8.9075533,-23.176816,9.7630799
2140,-760000.0,-2200000.0,-8.1546062,-23.448247,9.8603648
2141,-680000.0,-2200000.0,-7.3754291,-23.700147,9.9509765
2142,-600000.0,-2200000.0,-6.5716407,-23.930447,10.0344
2143,-520000.0,-2200000.0,-5.7451643,-24.137133,10.110057
2144,-440000.0,-2200000.0,-4.8982262,-24.318301,10.177274
2145,-360000.0,-2200000.0,-4.033347,-24.472204,10.23528
2146,-280000.0,-2200000.0,-3.1533268,-24.597302,10.283215
2147,-200000.0,-2200000.0,-2.2612214,-24.692306,10.320191
2148,-120000.0,-2200000.0,-1.3603078,-24.756214,10.345387
2149,-40000.0,-2200000.0,-0.45403529,-24.788342,10.358161
2150,40000.0,-2200000.0,0.45403621,-24.788342,10.358161
2151,120000.0,-2200000.0,1.3603088,-24.756214,10.345387
2152,200000.0,-2200000.0,2.2612224,-24.692306,10.320191
2153,280000.0,-2200000.0,3.1533277,-24.597302,10.283215
2154,360000.0,-2200000.0,4.0333479,-24.472204,10.23528
2155,440000.0,-2200000.0,4.8982271,-24.318301,10.177274
2156,520000.0,-2200000.0,5.7451652,-24.137133,10.110056
2157,600000.0,-2200000.0,6.5716415,-23.930447,10.0344
2158,680000.0,-2200000.0,7.3754299,-23.700147,9.9509763
2159,760000.0,-2200000.0,8.154607,-23.448247,9.8603646
2160,840000.0,-2200000.0,8.9075541,-23.176816,9.7630796
2161,920000.0,-2200000.0,9.6329525,-22.887939,9.6595968
2162,1000000.0,-2200000.0,10.329773,-22.583677,9.5503735
2163,1080000.0,-2200000.0,10.997258,-22.266037,9.4358627
2164,1160000.0,-2200000.0,11.634904,-21.936946,9.3165211
2165,1240000.0,-2200000.0,12.242432,-21.598233,9.1928104
2166,1320000.0,-2200000.0,12.819768,-21.251617,9.065195
2167,1400000.0,-2200000.0,13.367011,-20.898698,8.9341367
2168,1480000.0,-2200000.0,13.884409,-20.540944,8.8000878
2169,1560000.0,-2200000.0,14.372338,-20.179698,8.6634843
2170,1640000.0,-2200000.0,14.831271,-19.816168,8.5247422
2171,1720000.0,-2200000.0,15.261763,-19.451441,8.3842541
2172,1800000.0,-2200000.0,15.664429,-19.086479,8.242389
2173,1880000.0,-2200000.0,16.03993,-18.722135,8.0994927
2174,1960000.0,-2200000.0,16.388961,-18.35915,7.9558887
2175,2040000.0,-2200000.0,16.712233,-17.998174,7.8118802
2176,2120000.0,-2200000.0,17.010471,-17.639764,7.6677528
2177,2200000.0,-2200000.0,17.284403,-17.284403,7.5237798
2178,2280000.0,-2200000.0,17.534753,-16.932498,7.3802289
2179,2360000.0,-2200000.0,17.762239,-16.584398,7.2373709
2180,2440000.0,-2200000.0,17.96757,-16.240393,7.0954809
2181,2520000.0,-2200000.0,18.151449,-15.90073,6.9548315
2182,2600000.0,-2200000.0,18.314579,-15.565605,6.8156391
2183,2680000.0,-2200000.0,18.457672,-15.235185,6.6780234
2184,2760000.0,-2200000.0,18.581451,-14.909594,6.5418016
2185,2840000.0,-2200000.0,18.686619,-14.58894,6.40665
2186,2920000.0,-2200000.0,18.773928,-14.273283,6.2714595
2187,2956192.9,-2200000.0,18.80762,-14.132158,6.2103381
2188,3008852.4,-2200000.0,18.849965,-13.928688,6.1215808
2189,3085470.4,-2200000.0,18.898391,-13.636626,5.9947026
2190,3196947.2,-2200000.0,18.942337,-13.220142,5.8149848
2191,3359142.4,-2200000.0,18.95296,-12.632117,5.5635743
2192,3595131.4,-2200000.0,18.864059,-11.814407,5.2182998
2193,3938487.9,-2200000.0,18.537679,-10.703522,4.7608806
2194,4438061.0,-2200000.0,17.716148,-9.2470146,4.1900839
2195,5164924.1,-2200000.0,15.967205,-7.4375892,3.5510741
2196,6222487.3,-2200000.0,12.712387,-5.3451795,2.9472196
